marketPrice,marketPriceDate,averageListPrice,averageListQty,benchmarkTradePrice,mk_price_minus_bmk_price,list_price_minus_bmk_price,benchmarkTradeDate,wineName,region,vintage,importdate,lwin_11,lwin_7
984,22/07/2021,1048,7,854,130,194,15/07/2021,"Tignanello, Toscana",Tuscany,2014,23/07/2021,10953912014,1095391
10800,20/07/2021,10405,1,8000,2800,2405,30/01/2020,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2014,23/07/2021,10734012014,1073401
1573,21/07/2021,1543,12,1300,273,243,10/07/2021,"Gaja, Barbaresco",Piedmont,2014,23/07/2021,10996052014,1099605
940,22/07/2021,1078,79,866,74,212,20/07/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2015,23/07/2021,10074752015,1007475
10620,22/07/2021,11692,42,9800,820,1892,11/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2015,23/07/2021,10127812015,1012781
14520,22/07/2021,14520,1,12000,2520,2520,28/05/2020,"Jacques-Frederic Mugnier, Chambolle-Musigny Premier Cru, Les Amoureuses",Burgundy,2014,23/07/2021,10496422014,1049642
480,16/07/2021,536,15,388,92,148,29/09/2020,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2015,23/07/2021,11058072015,1105807
16200,22/07/2021,16327,0,18750,-2550,-2423,29/08/2018,"Jacques-Frederic Mugnier, Chambolle-Musigny Premier Cru, Les Amoureuses",Burgundy,2015,23/07/2021,10496422015,1049642
2300,28/06/2021,2690,30,2000,300,690,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,29/06/2021,10060452013,1006045
1100,22/07/2021,1219,77,1036,64,183,27/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2016,23/07/2021,10074752016,1007475
5500,22/07/2021,5882,130,5500,0,382,06/07/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2016,23/07/2021,10127812016,1012781
510,14/07/2021,596,397,494,16,102,20/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2010,15/07/2021,10063222010,1006322
1240,22/07/2021,1355,57,1220,20,135,14/07/2021,"Tignanello, Toscana",Tuscany,2016,23/07/2021,10953912016,1095391
1500,16/07/2021,1681,31,1510,-10,171,18/07/2021,"Gaja, Barbaresco",Piedmont,2016,23/07/2021,10996052016,1099605
2300,25/06/2021,2690,30,2000,300,690,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,26/06/2021,10060452013,1006045
780,22/07/2021,938,73,740,40,198,21/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2017,23/07/2021,10074752017,1007475
510,14/07/2021,596,397,494,16,102,20/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2010,15/07/2021,10063222010,1006322
3800,22/07/2021,4614,195,3950,-150,664,30/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2017,23/07/2021,10127812017,1012781
460,22/07/2021,498,179,420,40,78,28/05/2021,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2016,23/07/2021,11058072016,1105807
7527,12/07/2021,9748,3,7290,237,2458,21/08/2020,"Domaine Denis Mortet, Chambertin Grand Cru",Burgundy,2017,23/07/2021,10490202017,1049020
2300,25/06/2021,2690,30,2000,300,690,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,26/06/2021,10060452013,1006045
5523,12/07/2021,5827,104,5254,269,573,26/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2018,23/07/2021,10127812018,1012781
1080,22/07/2021,1242,41,1058,22,184,14/07/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2018,23/07/2021,10074752018,1007475
380,14/07/2021,422,5,320,60,102,09/07/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2011,15/07/2021,10063222011,1006322
866,21/07/2021,1010,117,886,-20,124,21/07/2021,"Tignanello, Toscana",Tuscany,2017,23/07/2021,10953912017,1095391
8000,22/07/2021,8594,4,7330,670,1264,02/06/2021,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2018,23/07/2021,10734012018,1073401
990,21/07/2021,1157,94,910,80,247,14/07/2021,"Tignanello, Toscana",Tuscany,2018,23/07/2021,10953912018,1095391
1040,30/06/2021,1205,23,940,100,265,18/03/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2000,02/07/2021,10074752000,1007475
870,01/07/2021,955,4,705,165,250,01/02/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2002,02/07/2021,10074752002,1007475
900,30/06/2021,1053,23,800,100,253,21/11/2019,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2003,02/07/2021,10074752003,1007475
870,01/07/2021,955,4,705,165,250,01/02/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2002,02/07/2021,10074752002,1007475
900,30/06/2021,1053,23,800,100,253,21/11/2019,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2003,02/07/2021,10074752003,1007475
4450,01/07/2021,4706,22,4400,50,306,29/09/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2001,02/07/2021,10127812001,1012781
3826,01/07/2021,4481,60,4116,-290,365,25/02/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2004,02/07/2021,10127812004,1012781
2300,24/06/2021,2690,30,2000,300,690,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,25/06/2021,10060452013,1006045
800,01/07/2021,921,19,745,55,176,16/11/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2004,02/07/2021,10074752004,1007475
4450,01/07/2021,4706,22,4400,50,306,29/09/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2001,02/07/2021,10127812001,1012781
3826,01/07/2021,4481,60,4116,-290,365,25/02/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2004,02/07/2021,10127812004,1012781
2300,24/06/2021,2690,30,2000,300,690,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,25/06/2021,10060452013,1006045
800,01/07/2021,921,19,745,55,176,16/11/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2004,02/07/2021,10074752004,1007475
2300,23/06/2021,2690,30,2000,300,690,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,24/06/2021,10060452013,1006045
2300,23/06/2021,2690,30,2000,300,690,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,24/06/2021,10060452013,1006045
1000,30/06/2021,1161,90,988,12,173,28/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2005,02/07/2021,10074752005,1007475
900,01/07/2021,1017,53,863,37,154,10/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2006,02/07/2021,10074752006,1007475
3900,01/07/2021,4636,95,3822,78,814,20/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2006,02/07/2021,10127812006,1012781
380,14/07/2021,422,5,320,60,102,09/07/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2011,15/07/2021,10063222011,1006322
880,01/07/2021,967,9,725,155,242,13/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2007,02/07/2021,10074752007,1007475
2300,22/06/2021,2695,29,2000,300,695,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,23/06/2021,10060452013,1006045
2300,22/06/2021,2695,29,2000,300,695,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,23/06/2021,10060452013,1006045
3900,01/07/2021,4256,79,3750,150,506,28/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2008,02/07/2021,10127812008,1012781
895,01/07/2021,980,10,781,114,199,16/11/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2008,02/07/2021,10074752008,1007475
6830,30/06/2021,7785,48,7086,-256,699,11/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2009,02/07/2021,10127812009,1012781
2300,21/06/2021,2683,17,2000,300,683,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,22/06/2021,10060452013,1006045
2300,21/06/2021,2683,17,2000,300,683,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,22/06/2021,10060452013,1006045
1000,30/06/2021,1161,90,988,12,173,28/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2005,02/07/2021,10074752005,1007475
900,01/07/2021,1017,53,863,37,154,10/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2006,02/07/2021,10074752006,1007475
3900,01/07/2021,4636,95,3822,78,814,20/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2006,02/07/2021,10127812006,1012781
400,14/07/2021,426,6,408,-8,18,14/07/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2012,15/07/2021,10063222012,1006322
880,01/07/2021,967,9,725,155,242,13/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2007,02/07/2021,10074752007,1007475
2300,18/06/2021,2683,17,2000,300,683,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,21/06/2021,10060452013,1006045
2300,18/06/2021,2673,18,2000,300,673,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,19/06/2021,10060452013,1006045
3900,01/07/2021,4256,79,3750,150,506,28/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2008,02/07/2021,10127812008,1012781
895,01/07/2021,980,10,781,114,199,16/11/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2008,02/07/2021,10074752008,1007475
6830,30/06/2021,7785,48,7086,-256,699,11/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2009,02/07/2021,10127812009,1012781
1299,01/07/2021,1260,45,1026,273,234,24/06/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2009,02/07/2021,10074752009,1007475
400,14/07/2021,426,6,408,-8,18,14/07/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2012,15/07/2021,10063222012,1006322
2300,18/06/2021,2683,17,2000,300,683,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,21/06/2021,10060452013,1006045
3740,01/07/2021,4016,53,3520,220,496,07/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2013,02/07/2021,10127812013,1012781
320,14/07/2021,321,110,304,16,17,10/01/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2013,15/07/2021,10063222013,1006322
2300,18/06/2021,2673,18,2000,300,673,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,19/06/2021,10060452013,1006045
686,01/07/2021,816,8,682,4,134,15/09/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2013,02/07/2021,10074752013,1007475
6282,18/06/2021,10168,1,4000,2282,6168,25/04/2016,"Domaine Denis Mortet, Chambertin Grand Cru",Burgundy,2013,02/07/2021,10490202013,1049020
960,30/06/2021,1274,13,850,110,424,28/01/2021,"Tignanello, Toscana",Tuscany,2012,02/07/2021,10953912012,1095391
3720,01/07/2021,4320,146,3480,240,840,17/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2014,02/07/2021,10127812014,1012781
790,25/06/2021,902,23,801,-11,101,31/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2014,02/07/2021,10074752014,1007475
359,14/07/2021,368,89,360,-1,8,14/07/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2014,15/07/2021,10063222014,1006322
1550,01/07/2021,1557,1,1300,250,257,27/04/2021,"Gaja, Barbaresco",Piedmont,2012,02/07/2021,10996052012,1099605
1090,30/06/2021,1163,6,860,230,303,08/03/2021,"Tignanello, Toscana",Tuscany,2013,02/07/2021,10953912013,1095391
984,01/07/2021,1104,42,830,154,274,22/06/2021,"Tignanello, Toscana",Tuscany,2014,02/07/2021,10953912014,1095391
1400,01/07/2021,1536,14,1300,100,236,30/06/2021,"Gaja, Barbaresco",Piedmont,2013,02/07/2021,10996052013,1099605
850,01/07/2021,1075,87,822,28,253,28/06/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2015,02/07/2021,10074752015,1007475
10400,01/07/2021,11895,52,9800,600,2095,11/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2015,02/07/2021,10127812015,1012781
1130,30/06/2021,1240,10,1202,-72,38,10/05/2021,"Tignanello, Toscana",Tuscany,2015,02/07/2021,10953912015,1095391
16200,01/07/2021,16040,0,18750,-2550,-2710,29/08/2018,"Jacques-Frederic Mugnier, Chambolle-Musigny Premier Cru, Les Amoureuses",Burgundy,2015,02/07/2021,10496422015,1049642
5578,01/07/2021,5794,119,5238,340,556,17/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2016,02/07/2021,10127812016,1012781
2300,17/06/2021,2684,18,2000,300,684,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,18/06/2021,10060452013,1006045
1100,01/07/2021,1219,70,1036,64,183,27/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2016,02/07/2021,10074752016,1007475
476,14/07/2021,526,37,364,112,162,12/05/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2016,15/07/2021,10063222016,1006322
2300,17/06/2021,2684,18,2000,300,684,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,18/06/2021,10060452013,1006045
780,01/07/2021,928,102,740,40,188,21/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2017,02/07/2021,10074752017,1007475
3790,30/06/2021,4253,104,3950,-160,303,30/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2017,02/07/2021,10127812017,1012781
460,01/07/2021,487,158,420,40,67,28/05/2021,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2016,02/07/2021,11058072016,1105807
8000,01/07/2021,8692,5,6974,1026,1718,14/03/2021,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2017,02/07/2021,10734012017,1073401
2300,16/06/2021,2684,18,2000,300,684,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,17/06/2021,10060452013,1006045
5600,30/06/2021,5854,100,5254,346,600,26/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2018,02/07/2021,10127812018,1012781
1080,01/07/2021,1214,49,950,130,264,03/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2018,02/07/2021,10074752018,1007475
857,30/06/2021,953,133,844,13,109,25/06/2021,"Tignanello, Toscana",Tuscany,2017,02/07/2021,10953912017,1095391
8000,01/07/2021,8255,5,7330,670,925,02/06/2021,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2018,02/07/2021,10734012018,1073401
480,15/07/2021,592,2,465,15,127,04/05/2020,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2001,16/07/2021,10063222001,1006322
5260,01/07/2021,5088,7,4160,1100,928,19/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2019,02/07/2021,10127812019,1012781
1516,29/06/2021,1585,124,1398,118,187,01/07/2021,"Gaja, Barbaresco",Piedmont,2017,02/07/2021,10996052017,1099605
2300,16/06/2021,2684,18,2000,300,684,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,17/06/2021,10060452013,1006045
550,15/07/2021,570,4,420,130,150,09/07/2019,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2003,24/07/2021,10063222003,1006322
5290,22/07/2021,4957,10,4160,1130,797,19/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2019,23/07/2021,10127812019,1012781
1480,15/07/2021,1604,72,1398,82,206,01/07/2021,"Gaja, Barbaresco",Piedmont,2017,23/07/2021,10996052017,1099605
1624,22/07/2021,1713,22,1580,44,133,21/07/2021,"Gaja, Barbaresco",Piedmont,2018,23/07/2021,10996052018,1099605
2082,02/06/2021,2684,18,2000,82,684,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,15/06/2021,10060452013,1006045
870,23/07/2021,966,5,705,165,261,01/02/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2002,24/07/2021,10074752002,1007475
8200,23/07/2021,9028,16,8100,100,928,21/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2000,24/07/2021,10127812000,1012781
2082,02/06/2021,2671,18,2000,82,671,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,11/06/2021,10060452013,1006045
900,23/07/2021,1118,23,800,100,318,21/11/2019,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2003,24/07/2021,10074752003,1007475
4450,23/07/2021,4750,24,4400,50,350,29/09/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2001,24/07/2021,10127812001,1012781
3900,23/07/2021,4417,22,3684,216,733,10/06/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2002,24/07/2021,10127812002,1012781
3840,23/07/2021,4601,46,4116,-276,485,25/02/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2004,24/07/2021,10127812004,1012781
5040,23/07/2021,6002,22,4650,390,1352,21/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2003,24/07/2021,10127812003,1012781
2082,02/06/2021,2723,25,2000,82,723,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,05/06/2021,10060452013,1006045
840,23/07/2021,1059,19,745,95,314,16/11/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2004,24/07/2021,10074752004,1007475
907,23/07/2021,952,22,805,102,147,20/11/2019,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2001,24/07/2021,10074752001,1007475
550,15/07/2021,552,5,420,130,132,09/07/2019,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2003,19/07/2021,10063222003,1006322
2082,02/06/2021,2684,18,2000,82,684,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,15/06/2021,10060452013,1006045
550,15/07/2021,547,6,420,130,127,09/07/2019,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2003,16/07/2021,10063222003,1006322
6500,23/07/2021,7503,24,6400,100,1103,22/07/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2005,24/07/2021,10127812005,1012781
2082,02/06/2021,2714,26,2000,82,714,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,03/06/2021,10060452013,1006045
990,22/07/2021,1157,66,1029,-39,128,21/07/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2005,24/07/2021,10074752005,1007475
1299,01/07/2021,1260,45,1026,273,234,24/06/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2009,02/07/2021,10074752009,1007475
450,15/07/2021,521,3,300,150,221,15/12/2019,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2004,16/07/2021,10063222004,1006322
2082,02/06/2021,2714,26,2000,82,714,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,03/06/2021,10060452013,1006045
2500,01/07/2021,2636,2,2220,280,416,14/06/2021,"Gaja, Barbaresco",Piedmont,2001,02/07/2021,10996052001,1099605
2098,30/06/2021,2366,3,2190,-92,176,01/05/2021,"Gaja, Barbaresco",Piedmont,2004,02/07/2021,10996052004,1099605
1299,29/06/2021,1626,6,1010,289,616,18/12/2020,"Tignanello, Toscana",Tuscany,2008,02/07/2021,10953912008,1095391
6400,01/07/2021,7576,51,5950,450,1626,23/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2010,02/07/2021,10127812010,1012781
990,01/07/2021,1134,16,990,0,144,16/06/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2010,02/07/2021,10074752010,1007475
589,15/07/2021,622,49,520,69,102,17/06/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2005,16/07/2021,10063222005,1006322
2082,02/06/2021,2723,25,2000,82,723,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,05/06/2021,10060452013,1006045
750,30/06/2021,988,36,790,-40,198,01/06/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2011,02/07/2021,10074752011,1007475
1326,30/06/2021,1560,4,1170,156,390,24/06/2021,"Tignanello, Toscana",Tuscany,2010,02/07/2021,10953912010,1095391
3758,01/07/2021,4002,59,3690,68,312,13/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2011,02/07/2021,10127812011,1012781
2082,02/06/2021,2671,18,2000,82,671,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,11/06/2021,10060452013,1006045
589,15/07/2021,622,49,520,69,102,17/06/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2005,16/07/2021,10063222005,1006322
960,30/06/2021,1037,10,880,80,157,22/06/2021,"Tignanello, Toscana",Tuscany,2011,02/07/2021,10953912011,1095391
2300,01/06/2021,2714,26,2000,300,714,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,02/06/2021,10060452013,1006045
510,15/07/2021,596,397,494,16,102,20/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2010,16/07/2021,10063222010,1006322
820,01/07/2021,937,6,735,85,202,09/09/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2012,02/07/2021,10074752012,1007475
3750,24/06/2021,4175,42,3560,190,615,20/11/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2012,02/07/2021,10127812012,1012781
3740,01/07/2021,4016,53,3520,220,496,07/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2013,02/07/2021,10127812013,1012781
2300,01/06/2021,2714,26,2000,300,714,17/02/2021,"Chateau Angelus Premier Grand Cru Classe A, Saint-Emilion Grand Cru",Bordeaux,2013,02/06/2021,10060452013,1006045
686,01/07/2021,816,8,682,4,134,15/09/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2013,02/07/2021,10074752013,1007475
